urn:cts:greekLit:tlg5026.msA.hmt:5.3002	urn:cite:hmt:pers.pers141
urn:cts:greekLit:tlg5026.msA.hmt:5.3004	urn:cite:hmt:pers.pers201
urn:cts:greekLit:tlg5026.msA.hmt:5.3004	urn:cite:hmt:pers.pers262
urn:cts:greekLit:tlg5026.msA.hmt:5.3005	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.4004	urn:cite:hmt:pers.pers263
urn:cts:greekLit:tlg5026.msA.hmt:5.4004	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:5.4004	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:5.4006	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.4006	place76
urn:cts:greekLit:tlg5026.msA.hmt:5.4007	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.4007	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:5.4008	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:5.4009	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.4021	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.4024	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:5.4024	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:5.4024	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.4029	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.4032	urn:cite:hmt:pers.pers264
urn:cts:greekLit:tlg5026.msA.hmt:5.4034	urn:cite:hmt:pers.pers265
urn:cts:greekLit:tlg5026.msA.hmt:5.4035	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:5.4035	urn:cite:hmt:pers.pers266
urn:cts:greekLit:tlg5026.msA.hmt:5.4036	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:5.4038	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.4038	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:5.4038	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:5.4040	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.5001	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.5003	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.5012	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:5.5012	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:5.5014	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:5.5021	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:5.5021	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:5.5022	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:5.5022	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:5.5022	urn:cite:hmt:pers.pers219
urn:cts:greekLit:tlg5026.msA.hmt:5.5023	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:5.5023	urn:cite:hmt:pers.pers37
urn:cts:greekLit:tlg5026.msA.hmt:5.5024	urn:cite:hmt:pers.pers268
urn:cts:greekLit:tlg5026.msA.hmt:5.5024	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:5.5025	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:5.5026	urn:cite:hmt:pers.pers174
urn:cts:greekLit:tlg5026.msA.hmt:7.4	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:7.5	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.6	urn:cite:hmt:pers.pers669
urn:cts:greekLit:tlg5026.msA.hmt:7.6	urn:cite:hmt:pers.pers672
urn:cts:greekLit:tlg5026.msA.hmt:7.6	urn:cite:hmt:pers.pers669
urn:cts:greekLit:tlg5026.msA.hmt:7.6	urn:cite:hmt:pers.pers255
urn:cts:greekLit:tlg5026.msA.hmt:7.7	urn:cite:hmt:pers.pers669
urn:cts:greekLit:tlg5026.msA.hmt:7.7	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:7.7	urn:cite:hmt:pers.pers669
urn:cts:greekLit:tlg5026.msA.hmt:7.7	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:7.9	urn:cite:hmt:pers.pers666
urn:cts:greekLit:tlg5026.msA.hmt:7.9	urn:cite:hmt:pers.pers666
urn:cts:greekLit:tlg5026.msA.hmt:7.9	urn:cite:hmt:pers.pers666
urn:cts:greekLit:tlg5026.msA.hmt:7.10	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:7.11	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:7.103	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.103	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:7.103	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:7.103	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers557
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers145
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers558
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers673
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers558
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers673
urn:cts:greekLit:tlg5026.msA.hmt:7.106	urn:cite:hmt:pers.pers674
urn:cts:greekLit:tlg5026.msA.hmt:7.204	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:7.205	urn:cite:hmt:pers.pers320
urn:cts:greekLit:tlg5026.msA.hmt:7.205	urn:cite:hmt:pers.pers320
urn:cts:greekLit:tlg5026.msA.hmt:7.206	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:7.207	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.208	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers676
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers205
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers402
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers677
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers679
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers680
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers612
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers611
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers680
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers680
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers611
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers676
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers611
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers611
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers612
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers611
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers406
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers676
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers677
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers678
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers681
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers679
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers682
urn:cts:greekLit:tlg5026.msA.hmt:7.306	urn:cite:hmt:pers.pers319
urn:cts:greekLit:tlg5026.msA.hmt:7.308	urn:cite:hmt:pers.pers630
urn:cts:greekLit:tlg5026.msA.hmt:7.308	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:7.310	urn:cite:hmt:pers.pers527
urn:cts:greekLit:tlg5026.msA.hmt:7.407	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:7.407	urn:cite:hmt:pers.pers119
urn:cts:greekLit:tlg5026.msA.hmt:7.1000	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.1000	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:7.1000	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.1004	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.1007	urn:cite:hmt:pers.pers175
urn:cts:greekLit:tlg5026.msA.hmt:7.1007	urn:cite:hmt:pers.pers255
urn:cts:greekLit:tlg5026.msA.hmt:7.1008	urn:cite:hmt:pers.pers669
urn:cts:greekLit:tlg5026.msA.hmt:7.1010	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.1017	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.1026	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:7.1026	urn:cite:hmt:pers.pers76
urn:cts:greekLit:tlg5026.msA.hmt:7.1033	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:7.1033	urn:cite:hmt:pers.pers341
urn:cts:greekLit:tlg5026.msA.hmt:7.1033	urn:cite:hmt:pers.pers248
urn:cts:greekLit:tlg5026.msA.hmt:7.1033	urn:cite:hmt:pers.pers341
urn:cts:greekLit:tlg5026.msA.hmt:7.1036	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:7.1037	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.1037	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:7.1037	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:7.1037	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.1058	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.1058	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:7.2001	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.2001	urn:cite:hmt:pers.pers163
urn:cts:greekLit:tlg5026.msA.hmt:7.2003	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:7.2003	urn:cite:hmt:pers.pers159
urn:cts:greekLit:tlg5026.msA.hmt:7.2003	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:7.2003	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:7.2003	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:7.2009	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:7.2011	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.2019	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:7.2022	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:7.2022	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:7.2033	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:7.2033	urn:cite:hmt:pers.pers551
urn:cts:greekLit:tlg5026.msA.hmt:7.2033	urn:cite:hmt:pers.pers7
urn:cts:greekLit:tlg5026.msA.hmt:7.2043	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:7.3000	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:7.3000	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.3000	urn:cite:hmt:pers.pers634
urn:cts:greekLit:tlg5026.msA.hmt:7.3026	urn:cite:hmt:pers.pers123
urn:cts:greekLit:tlg5026.msA.hmt:7.3026	urn:cite:hmt:pers.pers123
urn:cts:greekLit:tlg5026.msA.hmt:7.3029	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.3029	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.3037	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:7.3046	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.3046	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.3046	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:7.3046	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.3006	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:7.3006	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:7.3010	urn:cite:hmt:pers.pers194
urn:cts:greekLit:tlg5026.msA.hmt:7.3010	urn:cite:hmt:pers.pers406
urn:cts:greekLit:tlg5026.msA.hmt:7.3034	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:7.3050	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.1	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.1	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.1	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.1	urn:cite:hmt:pers.pers405
urn:cts:greekLit:tlg5026.msA.hmt:9.1	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.6	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:9.6	urn:cite:hmt:pers.pers471
urn:cts:greekLit:tlg5026.msA.hmt:9.7	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:9.7	urn:cite:hmt:pers.pers169
urn:cts:greekLit:tlg5026.msA.hmt:9.7	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.7	urn:cite:hmt:pers.pers341
urn:cts:greekLit:tlg5026.msA.hmt:9.7	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.8	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.8	urn:cite:hmt:pers.pers546
urn:cts:greekLit:tlg5026.msA.hmt:9.8	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:9.30	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:9.33	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.34	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.36	urn:cite:hmt:pers.pers549
urn:cts:greekLit:tlg5026.msA.hmt:9.37	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.37	urn:cite:hmt:pers.pers251
urn:cts:greekLit:tlg5026.msA.hmt:9.54	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.57	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.59	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.59	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:9.59	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:9.59	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.59	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:9.84	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.84	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.106	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.106	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.129	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.131	urn:cite:hmt:pers.pers158
urn:cts:greekLit:tlg5026.msA.hmt:9.132	urn:cite:hmt:pers.pers568
urn:cts:greekLit:tlg5026.msA.hmt:9.136	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.137	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.137	urn:cite:hmt:pers.pers113
urn:cts:greekLit:tlg5026.msA.hmt:9.137	urn:cite:hmt:pers.pers113
urn:cts:greekLit:tlg5026.msA.hmt:9.154	urn:cite:hmt:pers.pers240
urn:cts:greekLit:tlg5026.msA.hmt:9.154	urn:cite:hmt:pers.pers240
urn:cts:greekLit:tlg5026.msA.hmt:9.157	urn:cite:hmt:pers.pers406
urn:cts:greekLit:tlg5026.msA.hmt:9.158	urn:cite:hmt:pers.pers30
urn:cts:greekLit:tlg5026.msA.hmt:9.158	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.158	urn:cite:hmt:pers.pers29
urn:cts:greekLit:tlg5026.msA.hmt:9.161	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.161	urn:cite:hmt:pers.pers69
urn:cts:greekLit:tlg5026.msA.hmt:9.161	341
urn:cts:greekLit:tlg5026.msA.hmt:9.161	urn:cite:hmt:pers.pers503
urn:cts:greekLit:tlg5026.msA.hmt:9.162	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.163	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.166	urn:cite:hmt:pers.pers201
urn:cts:greekLit:tlg5026.msA.hmt:9.166	urn:cite:hmt:pers.pers201
urn:cts:greekLit:tlg5026.msA.hmt:9.166	urn:cite:hmt:pers.pers225
urn:cts:greekLit:tlg5026.msA.hmt:9.167	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.188	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.188	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.188	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.188	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.188	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.189	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.189	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.190	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.190	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.190	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.190	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.190	urn:cite:hmt:pers.pers574
urn:cts:greekLit:tlg5026.msA.hmt:9.191	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.192	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.192	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.192	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.193	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.212	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.212	urn:cite:hmt:pers.pers217
urn:cts:greekLit:tlg5026.msA.hmt:9.212	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.213	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.213	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.213	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.213	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.214	urn:cite:hmt:pers.pers676
urn:cts:greekLit:tlg5026.msA.hmt:9.214	urn:cite:hmt:pers.pers683
urn:cts:greekLit:tlg5026.msA.hmt:9.214	urn:cite:hmt:pers.pers86
urn:cts:greekLit:tlg5026.msA.hmt:9.215	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.216	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.216	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.216	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.219	urn:cite:hmt:pers.pers236
urn:cts:greekLit:tlg5026.msA.hmt:9.219	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.221	urn:cite:hmt:pers.pers217
urn:cts:greekLit:tlg5026.msA.hmt:9.222	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.247	urn:cite:hmt:pers.pers587
urn:cts:greekLit:tlg5026.msA.hmt:9.247	urn:cite:hmt:pers.pers141
urn:cts:greekLit:tlg5026.msA.hmt:9.250	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.251	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.251	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.251	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.252	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.252	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.252	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.252	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.686	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.253	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.254	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:9.256	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.270	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.270	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.292	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:9.293	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:9.293	urn:cite:hmt:pers.pers113
urn:cts:greekLit:tlg5026.msA.hmt:9.304	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.307	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.307	urn:cite:hmt:pers.pers563
urn:cts:greekLit:tlg5026.msA.hmt:9.307	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:9.311	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.314	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.315	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.337	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.337	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:9.338	urn:cite:hmt:pers.pers542
urn:cts:greekLit:tlg5026.msA.hmt:9.340	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:9.341	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.351	urn:cite:hmt:pers.pers612
urn:cts:greekLit:tlg5026.msA.hmt:9.351	urn:cite:hmt:pers.pers611
urn:cts:greekLit:tlg5026.msA.hmt:9.685	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.685	urn:cite:hmt:pers.pers184
urn:cts:greekLit:tlg5026.msA.hmt:9.355	urn:cite:hmt:pers.pers113
urn:cts:greekLit:tlg5026.msA.hmt:9.355	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.356	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:9.356	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:9.356	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:9.363	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:9.378	urn:cite:hmt:pers.pers105
